Freq.	-V(n002)/I(I1)
2.41500000000000e+003	(1.27304796432185e+002dB,-6.64687556405013e+001°)
2.41600000000000e+003	(1.27285148647231e+002dB,-6.66025559174089e+001°)
2.41700000000000e+003	(1.27265441921280e+002dB,-6.67341527706915e+001°)
2.41800000000000e+003	(1.27245680259811e+002dB,-6.68635720291470e+001°)
2.41900000000000e+003	(1.27225867531994e+002dB,-6.69908393078373e+001°)
2.42000000000000e+003	(1.27206007474774e+002dB,-6.71159799971781e+001°)
2.42100000000000e+003	(1.27186103696847e+002dB,-6.72390192529264e+001°)
2.42200000000000e+003	(1.27166159682561e+002dB,-6.73599819870153e+001°)
2.42300000000000e+003	(1.27146178795722e+002dB,-6.74788928591913e+001°)
2.42400000000000e+003	(1.27126164283323e+002dB,-6.75957762694090e+001°)
2.42500000000000e+003	(1.27106119279170e+002dB,-6.77106563509558e+001°)
2.42600000000000e+003	(1.27086046807438e+002dB,-6.78235569642453e+001°)
2.42700000000000e+003	(1.27065949786131e+002dB,-6.79345016912616e+001°)
2.42800000000000e+003	(1.27045831030456e+002dB,-6.80435138306082e+001°)
2.42900000000000e+003	(1.27025693256124e+002dB,-6.81506163931329e+001°)
2.43000000000000e+003	(1.27005539082549e+002dB,-6.82558320980864e+001°)
2.43100000000000e+003	(1.26985371035985e+002dB,-6.83591833697977e+001°)
2.43200000000000e+003	(1.26965191552568e+002dB,-6.84606923348207e+001°)
2.43300000000000e+003	(1.26945002981280e+002dB,-6.85603808195411e+001°)
2.43400000000000e+003	(1.26924807586839e+002dB,-6.86582703481930e+001°)
2.43500000000000e+003	(1.26904607552512e+002dB,-6.87543821412867e+001°)
2.43600000000000e+003	(1.26884404982843e+002dB,-6.88487371144009e+001°)
2.43700000000000e+003	(1.26864201906319e+002dB,-6.89413558773274e+001°)
2.43800000000000e+003	(1.26844000277953e+002dB,-6.90322587335374e+001°)
2.43900000000000e+003	(1.26823801981800e+002dB,-6.91214656799646e+001°)
2.44000000000000e+003	(1.26803608833405e+002dB,-6.92089964070626e+001°)
2.44100000000000e+003	(1.26783422582179e+002dB,-6.92948702991371e+001°)
2.44200000000000e+003	(1.26763244913705e+002dB,-6.93791064349197e+001°)
2.44300000000000e+003	(1.26743077451989e+002dB,-6.94617235883789e+001°)
2.44400000000000e+003	(1.26722921761639e+002dB,-6.95427402297430e+001°)
2.44500000000000e+003	(1.26702779349981e+002dB,-6.96221745267246e+001°)
2.44600000000000e+003	(1.26682651669121e+002dB,-6.97000443459268e+001°)
2.44700000000000e+003	(1.26662540117940e+002dB,-6.97763672544248e+001°)
2.44800000000000e+003	(1.26642446044040e+002dB,-6.98511605215032e+001°)
2.44900000000000e+003	(1.26622370745625e+002dB,-6.99244411205387e+001°)
2.45000000000000e+003	(1.26602315473333e+002dB,-6.99962257310198e+001°)
2.45100000000000e+003	(1.26582281432015e+002dB,-7.00665307406884e+001°)
2.45200000000000e+003	(1.26562269782460e+002dB,-7.01353722477904e+001°)
2.45300000000000e+003	(1.26542281643068e+002dB,-7.02027660634387e+001°)
2.45400000000000e+003	(1.26522318091480e+002dB,-7.02687277140608e+001°)
2.45500000000000e+003	(1.26502380166155e+002dB,-7.03332724439377e+001°)
2.45600000000000e+003	(1.26482468867908e+002dB,-7.03964152178165e+001°)
2.45700000000000e+003	(1.26462585161392e+002dB,-7.04581707235970e+001°)
2.45800000000000e+003	(1.26442729976547e+002dB,-7.05185533750750e+001°)
2.45900000000000e+003	(1.26422904210004e+002dB,-7.05775773147471e+001°)
2.46000000000000e+003	(1.26403108726447e+002dB,-7.06352564166605e+001°)
2.46100000000000e+003	(1.26383344359933e+002dB,-7.06916042893105e+001°)
2.46200000000000e+003	(1.26363611915182e+002dB,-7.07466342785728e+001°)
2.46300000000000e+003	(1.26343912168821e+002dB,-7.08003594706684e+001°)
2.46400000000000e+003	(1.26324245870595e+002dB,-7.08527926951631e+001°)
2.46500000000000e+003	(1.26304613744548e+002dB,-7.09039465279809e+001°)
2.46600000000000e+003	(1.26285016490163e+002dB,-7.09538332944448e+001°)
2.46700000000000e+003	(1.26265454783473e+002dB,-7.10024650723307e+001°)
2.46800000000000e+003	(1.26245929278140e+002dB,-7.10498536949324e+001°)
2.46900000000000e+003	(1.26226440606505e+002dB,-7.10960107541374e+001°)
2.47000000000000e+003	(1.26206989380607e+002dB,-7.11409476035080e+001°)
2.47100000000000e+003	(1.26187576193172e+002dB,-7.11846753613634e+001°)
2.47200000000000e+003	(1.26168201618578e+002dB,-7.12272049138665e+001°)
2.47300000000000e+003	(1.26148866213790e+002dB,-7.12685469181037e+001°)
2.47400000000000e+003	(1.26129570519273e+002dB,-7.13087118051648e+001°)
2.47500000000000e+003	(1.26110315059873e+002dB,-7.13477097832151e+001°)
2.47600000000000e+003	(1.26091100345687e+002dB,-7.13855508405587e+001°)
2.47700000000000e+003	(1.26071926872895e+002dB,-7.14222447486948e+001°)
2.47800000000000e+003	(1.26052795124580e+002dB,-7.14578010653603e+001°)
2.47900000000000e+003	(1.26033705571520e+002dB,-7.14922291375630e+001°)
2.48000000000000e+003	(1.26014658672967e+002dB,-7.15255381045980e+001°)
2.48100000000000e+003	(1.25995654877398e+002dB,-7.15577369010556e+001°)
2.48200000000000e+003	(1.25976694623249e+002dB,-7.15888342598062e+001°)
2.48300000000000e+003	(1.25957778339634e+002dB,-7.16188387149756e+001°)
2.48400000000000e+003	(1.25938906447044e+002dB,-7.16477586049015e+001°)
2.48500000000000e+003	(1.25920079358024e+002dB,-7.16756020750721e+001°)
2.48600000000000e+003	(1.25901297477842e+002dB,-7.17023770810491e+001°)
2.48700000000000e+003	(1.25882561205133e+002dB,-7.17280913913706e+001°)
2.48800000000000e+003	(1.25863870932538e+002dB,-7.17527525904403e+001°)
2.48900000000000e+003	(1.25845227047317e+002dB,-7.17763680813912e+001°)
2.49000000000000e+003	(1.25826629931957e+002dB,-7.17989450889408e+001°)
2.49100000000000e+003	(1.25808079964758e+002dB,-7.18204906622198e+001°)
2.49200000000000e+003	(1.25789577520415e+002dB,-7.18410116775883e+001°)
2.49300000000000e+003	(1.25771122970579e+002dB,-7.18605148414320e+001°)
2.49400000000000e+003	(1.25752716684411e+002dB,-7.18790066929415e+001°)
2.49500000000000e+003	(1.25734359029122e+002dB,-7.18964936068746e+001°)
2.49600000000000e+003	(1.25716050370501e+002dB,-7.19129817963039e+001°)
2.49700000000000e+003	(1.25697791073440e+002dB,-7.19284773153423e+001°)
2.49800000000000e+003	(1.25679581502431e+002dB,-7.19429860618623e+001°)
2.49900000000000e+003	(1.25661422022076e+002dB,-7.19565137801923e+001°)
2.50000000000000e+003	(1.25643312997568e+002dB,-7.19690660638016e+001°)
2.50100000000000e+003	(1.25625254795173e+002dB,-7.19806483579730e+001°)
2.50200000000000e+003	(1.25607247782703e+002dB,-7.19912659624609e+001°)
2.50300000000000e+003	(1.25589292329974e+002dB,-7.20009240341370e+001°)
2.50400000000000e+003	(1.25571388809265e+002dB,-7.20096275896260e+001°)
2.50500000000000e+003	(1.25553537595763e+002dB,-7.20173815079317e+001°)
2.50600000000000e+003	(1.25535739067999e+002dB,-7.20241905330506e+001°)
2.50700000000000e+003	(1.25517993608286e+002dB,-7.20300592765807e+001°)
2.50800000000000e+003	(1.25500301603140e+002dB,-7.20349922203196e+001°)
2.50900000000000e+003	(1.25482663443700e+002dB,-7.20389937188593e+001°)
2.51000000000000e+003	(1.25465079526143e+002dB,-7.20420680021738e+001°)
2.51100000000000e+003	(1.25447550252085e+002dB,-7.20442191782011e+001°)
2.51200000000000e+003	(1.25430076028988e+002dB,-7.20454512354263e+001°)
2.51300000000000e+003	(1.25412657270553e+002dB,-7.20457680454590e+001°)
2.51400000000000e+003	(1.25395294397107e+002dB,-7.20451733656128e+001°)
2.51500000000000e+003	(1.25377987835992e+002dB,-7.20436708414805e+001°)
2.51600000000000e+003	(1.25360738021946e+002dB,-7.20412640095188e+001°)
2.51700000000000e+003	(1.25343545397473e+002dB,-7.20379562996280e+001°)
2.51800000000000e+003	(1.25326410413219e+002dB,-7.20337510377422e+001°)
2.51900000000000e+003	(1.25309333528336e+002dB,-7.20286514484209e+001°)
2.52000000000000e+003	(1.25292315210846e+002dB,-7.20226606574511e+001°)
2.52100000000000e+003	(1.25275355937997e+002dB,-7.20157816944550e+001°)
2.52200000000000e+003	(1.25258456196622e+002dB,-7.20080174955102e+001°)
2.52300000000000e+003	(1.25241616483483e+002dB,-7.19993709057782e+001°)
2.52400000000000e+003	(1.25224837305625e+002dB,-7.19898446821493e+001°)
2.52500000000000e+003	(1.25208119180715e+002dB,-7.19794414958971e+001°)
2.52600000000000e+003	(1.25191462637382e+002dB,-7.19681639353515e+001°)
2.52700000000000e+003	(1.25174868215558e+002dB,-7.19560145085929e+001°)
2.52800000000000e+003	(1.25158336466805e+002dB,-7.19429956461530e+001°)
2.52900000000000e+003	(1.25141867954650e+002dB,-7.19291097037535e+001°)
2.53000000000000e+003	(1.25125463254910e+002dB,-7.19143589650463e+001°)
2.53100000000000e+003	(1.25109122956014e+002dB,-7.18987456443974e+001°)
2.53200000000000e+003	(1.25092847659326e+002dB,-7.18822718896772e+001°)
2.53300000000000e+003	(1.25076637979463e+002dB,-7.18649397850960e+001°)
2.53400000000000e+003	(1.25060494544602e+002dB,-7.18467513540432e+001°)
2.53500000000000e+003	(1.25044417996805e+002dB,-7.18277085619961e+001°)
2.53600000000000e+003	(1.25028408992311e+002dB,-7.18078133194058e+001°)
2.53700000000000e+003	(1.25012468201850e+002dB,-7.17870674846644e+001°)
2.53800000000000e+003	(1.24996596310941e+002dB,-7.17654728670831e+001°)
2.53900000000000e+003	(1.24980794020193e+002dB,-7.17430312299143e+001°)
2.54000000000000e+003	(1.24965062045597e+002dB,-7.17197442934036e+001°)
2.54100000000000e+003	(1.24949401118816e+002dB,-7.16956137378968e+001°)
2.54200000000000e+003	(1.24933811987475e+002dB,-7.16706412069685e+001°)
2.54300000000000e+003	(1.24918295415448e+002dB,-7.16448283106205e+001°)
2.54400000000000e+003	(1.24902852183122e+002dB,-7.16181766284730e+001°)
2.54500000000000e+003	(1.24887483087696e+002dB,-7.15906877130907e+001°)
2.54600000000000e+003	(1.24872188943441e+002dB,-7.15623630932731e+001°)
2.54700000000000e+003	(1.24856970581962e+002dB,-7.15332042774213e+001°)
2.54800000000000e+003	(1.24841828852473e+002dB,-7.15032127569783e+001°)
2.54900000000000e+003	(1.24826764622045e+002dB,-7.14723900098913e+001°)
2.55000000000000e+003	(1.24811778775870e+002dB,-7.14407375041625e+001°)
2.55100000000000e+003	(1.24796872217500e+002dB,-7.14082567014195e+001°)
2.55200000000000e+003	(1.24782045869097e+002dB,-7.13749490605642e+001°)
2.55300000000000e+003	(1.24767300671668e+002dB,-7.13408160414861e+001°)
2.55400000000000e+003	(1.24752637585296e+002dB,-7.13058591088247e+001°)
2.55500000000000e+003	(1.24738057589366e+002dB,-7.12700797357958e+001°)
2.55600000000000e+003	(1.24723561682789e+002dB,-7.12334794080933e+001°)
2.55700000000000e+003	(1.24709150884207e+002dB,-7.11960596278417e+001°)
2.55800000000000e+003	(1.24694826232203e+002dB,-7.11578219176269e+001°)
2.55900000000000e+003	(1.24680588785501e+002dB,-7.11187678245917e+001°)
2.56000000000000e+003	(1.24666439623151e+002dB,-7.10788989245993e+001°)
2.56100000000000e+003	(1.24652379844715e+002dB,-7.10382168264728e+001°)
2.56200000000000e+003	(1.24638410570439e+002dB,-7.09967231763014e+001°)
2.56300000000000e+003	(1.24624532941419e+002dB,-7.09544196618281e+001°)
2.56400000000000e+003	(1.24610748119754e+002dB,-7.09113080169004e+001°)
2.56500000000000e+003	(1.24597057288695e+002dB,-7.08673900260114e+001°)
2.56600000000000e+003	(1.24583461652775e+002dB,-7.08226675289056e+001°)
2.56700000000000e+003	(1.24569962437938e+002dB,-7.07771424252702e+001°)
2.56800000000000e+003	(1.24556560891647e+002dB,-7.07308166795022e+001°)
2.56900000000000e+003	(1.24543258282989e+002dB,-7.06836923255521e+001°)
2.57000000000000e+003	(1.24530055902763e+002dB,-7.06357714718564e+001°)
2.57100000000000e+003	(1.24516955063552e+002dB,-7.05870563063404e+001°)
2.57200000000000e+003	(1.24503957099789e+002dB,-7.05375491015077e+001°)
2.57300000000000e+003	(1.24491063367804e+002dB,-7.04872522196124e+001°)
2.57400000000000e+003	(1.24478275245854e+002dB,-7.04361681179107e+001°)
2.57500000000000e+003	(1.24465594134144e+002dB,-7.03842993539918e+001°)
2.57600000000000e+003	(1.24453021454828e+002dB,-7.03316485911982e+001°)
2.57700000000000e+003	(1.24440558651992e+002dB,-7.02782186041181e+001°)
2.57800000000000e+003	(1.24428207191624e+002dB,-7.02240122841666e+001°)
2.57900000000000e+003	(1.24415968561561e+002dB,-7.01690326452465e+001°)
2.58000000000000e+003	(1.24403844271421e+002dB,-7.01132828294836e+001°)
2.58100000000000e+003	(1.24391835852513e+002dB,-7.00567661130476e+001°)
2.58200000000000e+003	(1.24379944857727e+002dB,-6.99994859120515e+001°)
2.58300000000000e+003	(1.24368172861403e+002dB,-6.99414457885221e+001°)
2.58400000000000e+003	(1.24356521459182e+002dB,-6.98826494564531e+001°)
2.58500000000000e+003	(1.24344992267825e+002dB,-6.98231007879280e+001°)
2.58600000000000e+003	(1.24333586925020e+002dB,-6.97628038193177e+001°)
2.58700000000000e+003	(1.24322307089155e+002dB,-6.97017627575459e+001°)
2.58800000000000e+003	(1.24311154439068e+002dB,-6.96399819864299e+001°)
2.58900000000000e+003	(1.24300130673780e+002dB,-6.95774660730734e+001°)
2.59000000000000e+003	(1.24289237512186e+002dB,-6.95142197743360e+001°)
2.59100000000000e+003	(1.24278476692727e+002dB,-6.94502480433560e+001°)
2.59200000000000e+003	(1.24267849973038e+002dB,-6.93855560361309e+001°)
2.59300000000000e+003	(1.24257359129554e+002dB,-6.93201491181473e+001°)
2.59400000000000e+003	(1.24247005957094e+002dB,-6.92540328710664e+001°)
2.59500000000000e+003	(1.24236792268416e+002dB,-6.91872130994526e+001°)
2.59600000000000e+003	(1.24226719893729e+002dB,-6.91196958375370e+001°)
2.59700000000000e+003	(1.24216790680183e+002dB,-6.90514873560251e+001°)
2.59800000000000e+003	(1.24207006491320e+002dB,-6.89825941689274e+001°)
2.59900000000000e+003	(1.24197369206490e+002dB,-6.89130230404221e+001°)
2.60000000000000e+003	(1.24187880720229e+002dB,-6.88427809917324e+001°)
2.60100000000000e+003	(1.24178542941610e+002dB,-6.87718753080172e+001°)
2.60200000000000e+003	(1.24169357793542e+002dB,-6.87003135452726e+001°)
2.60300000000000e+003	(1.24160327212042e+002dB,-6.86281035372285e+001°)
2.60400000000000e+003	(1.24151453145464e+002dB,-6.85552534022429e+001°)
2.60500000000000e+003	(1.24142737553687e+002dB,-6.84817715501738e+001°)
2.60600000000000e+003	(1.24134182407263e+002dB,-6.84076666892383e+001°)
2.60700000000000e+003	(1.24125789686521e+002dB,-6.83329478328315e+001°)
2.60800000000000e+003	(1.24117561380635e+002dB,-6.82576243063117e+001°)
2.60900000000000e+003	(1.24109499486641e+002dB,-6.81817057537302e+001°)
2.61000000000000e+003	(1.24101606008417e+002dB,-6.81052021445108e+001°)
2.61100000000000e+003	(1.24093882955611e+002dB,-6.80281237800514e+001°)
2.61200000000000e+003	(1.24086332342530e+002dB,-6.79504813002538e+001°)
2.61300000000000e+003	(1.24078956186983e+002dB,-6.78722856899606e+001°)
2.61400000000000e+003	(1.24071756509073e+002dB,-6.77935482852901e+001°)
2.61500000000000e+003	(1.24064735329948e+002dB,-6.77142807798622e+001°)
2.61600000000000e+003	(1.24057894670500e+002dB,-6.76344952308963e+001°)
2.61700000000000e+003	(1.24051236550017e+002dB,-6.75542040651758e+001°)
2.61800000000000e+003	(1.24044762984794e+002dB,-6.74734200848586e+001°)
2.61900000000000e+003	(1.24038475986684e+002dB,-6.73921564731292e+001°)
2.62000000000000e+003	(1.24032377561611e+002dB,-6.73104267996744e+001°)
2.62100000000000e+003	(1.24026469708029e+002dB,-6.72282450259655e+001°)
2.62200000000000e+003	(1.24020754415335e+002dB,-6.71456255103416e+001°)
2.62300000000000e+003	(1.24015233662232e+002dB,-6.70625830128687e+001°)
2.62400000000000e+003	(1.24009909415044e+002dB,-6.69791326999727e+001°)
2.62500000000000e+003	(1.24004783625984e+002dB,-6.68952901488142e+001°)
2.62600000000000e+003	(1.23999858231374e+002dB,-6.68110713514075e+001°)
2.62700000000000e+003	(1.23995135149815e+002dB,-6.67264927184609e+001°)
2.62800000000000e+003	(1.23990616280316e+002dB,-6.66415710829108e+001°)
2.62900000000000e+003	(1.23986303500369e+002dB,-6.65563237031586e+001°)
2.63000000000000e+003	(1.23982198663986e+002dB,-6.64707682659687e+001°)
2.63100000000000e+003	(1.23978303599687e+002dB,-6.63849228890275e+001°)
2.63200000000000e+003	(1.23974620108443e+002dB,-6.62988061231401e+001°)
2.63300000000000e+003	(1.23971149961584e+002dB,-6.62124369540514e+001°)
2.63400000000000e+003	(1.23967894898657e+002dB,-6.61258348038690e+001°)
2.63500000000000e+003	(1.23964856625248e+002dB,-6.60390195320798e+001°)
2.63600000000000e+003	(1.23962036810764e+002dB,-6.59520114361352e+001°)
2.63700000000000e+003	(1.23959437086182e+002dB,-6.58648312515937e+001°)
2.63800000000000e+003	(1.23957059041760e+002dB,-6.57775001518037e+001°)
2.63900000000000e+003	(1.23954904224709e+002dB,-6.56900397471049e+001°)
2.64000000000000e+003	(1.23952974136846e+002dB,-6.56024720835419e+001°)
2.64100000000000e+003	(1.23951270232208e+002dB,-6.55148196410599e+001°)
2.64200000000000e+003	(1.23949793914643e+002dB,-6.54271053311888e+001°)
2.64300000000000e+003	(1.23948546535377e+002dB,-6.53393524941665e+001°)
2.64400000000000e+003	(1.23947529390557e+002dB,-6.52515848955286e+001°)
2.64500000000000e+003	(1.23946743718775e+002dB,-6.51638267221088e+001°)
2.64600000000000e+003	(1.23946190698582e+002dB,-6.50761025774690e+001°)
2.64700000000000e+003	(1.23945871445980e+002dB,-6.49884374767223e+001°)
2.64800000000000e+003	(1.23945787011910e+002dB,-6.49008568407497e+001°)
2.64900000000000e+003	(1.23945938379729e+002dB,-6.48133864897943e+001°)
2.65000000000000e+003	(1.23946326462693e+002dB,-6.47260526364175e+001°)
2.65100000000000e+003	(1.23946952101426e+002dB,-6.46388818778148e+001°)
2.65200000000000e+003	(1.23947816061406e+002dB,-6.45519011874713e+001°)
2.65300000000000e+003	(1.23948919030454e+002dB,-6.44651379061597e+001°)
2.65400000000000e+003	(1.23950261616234e+002dB,-6.43786197322603e+001°)
2.65500000000000e+003	(1.23951844343770e+002dB,-6.42923747114057e+001°)
2.65600000000000e+003	(1.23953667652984e+002dB,-6.42064312254409e+001°)
2.65700000000000e+003	(1.23955731896262e+002dB,-6.41208179806909e+001°)
2.65800000000000e+003	(1.23958037336039e+002dB,-6.40355639955391e+001°)
2.65900000000000e+003	(1.23960584142429e+002dB,-6.39506985873096e+001°)
2.66000000000000e+003	(1.23963372390885e+002dB,-6.38662513584512e+001°)
2.66100000000000e+003	(1.23966402059908e+002dB,-6.37822521820255e+001°)
2.66200000000000e+003	(1.23969673028800e+002dB,-6.36987311865057e+001°)
2.66300000000000e+003	(1.23973185075467e+002dB,-6.36157187398774e+001°)
2.66400000000000e+003	(1.23976937874288e+002dB,-6.35332454330580e+001°)
2.66500000000000e+003	(1.23980930994035e+002dB,-6.34513420626347e+001°)
2.66600000000000e+003	(1.23985163895869e+002dB,-6.33700396129291e+001°)
2.66700000000000e+003	(1.23989635931405e+002dB,-6.32893692374012e+001°)
2.66800000000000e+003	(1.23994346340850e+002dB,-6.32093622393963e+001°)
2.66900000000000e+003	(1.23999294251231e+002dB,-6.31300500522594e+001°)
2.67000000000000e+003	(1.24004478674703e+002dB,-6.30514642188193e+001°)
2.67100000000000e+003	(1.24009898506950e+002dB,-6.29736363702645e+001°)
2.67200000000000e+003	(1.24015552525684e+002dB,-6.28965982044281e+001°)
2.67300000000000e+003	(1.24021439389248e+002dB,-6.28203814635004e+001°)
2.67400000000000e+003	(1.24027557635315e+002dB,-6.27450179111896e+001°)
2.67500000000000e+003	(1.24033905679707e+002dB,-6.26705393093492e+001°)
2.67600000000000e+003	(1.24040481815328e+002dB,-6.25969773941155e+001°)
2.67700000000000e+003	(1.24047284211210e+002dB,-6.25243638515476e+001°)
2.67800000000000e+003	(1.24054310911687e+002dB,-6.24527302928289e+001°)
2.67900000000000e+003	(1.24061559835698e+002dB,-6.23821082290447e+001°)
2.68000000000000e+003	(1.24069028776218e+002dB,-6.23125290455672e+001°)
2.68100000000000e+003	(1.24076715399823e+002dB,-6.22440239760829e+001°)
2.68200000000000e+003	(1.24084617246401e+002dB,-6.21766240762949e+001°)
2.68300000000000e+003	(1.24092731728996e+002dB,-6.21103601973398e+001°)
2.68400000000000e+003	(1.24101056133801e+002dB,-6.20452629589427e+001°)
2.68500000000000e+003	(1.24109587620301e+002dB,-6.19813627223666e+001°)
2.68600000000000e+003	(1.24118323221562e+002dB,-6.19186895631817e+001°)
2.68700000000000e+003	(1.24127259844677e+002dB,-6.18572732438957e+001°)
2.68800000000000e+003	(1.24136394271362e+002dB,-6.17971431865015e+001°)
2.68900000000000e+003	(1.24145723158717e+002dB,-6.17383284449577e+001°)
2.69000000000000e+003	(1.24155243040133e+002dB,-6.16808576776699e+001°)
2.69100000000000e+003	(1.24164950326372e+002dB,-6.16247591200107e+001°)
2.69200000000000e+003	(1.24174841306797e+002dB,-6.15700605569061e+001°)
2.69300000000000e+003	(1.24184912150766e+002dB,-6.15167892955660e+001°)
2.69400000000000e+003	(1.24195158909190e+002dB,-6.14649721383681e+001°)
2.69500000000000e+003	(1.24205577516247e+002dB,-6.14146353559751e+001°)
2.69600000000000e+003	(1.24216163791264e+002dB,-6.13658046607047e+001°)
2.69700000000000e+003	(1.24226913440748e+002dB,-6.13185051802163e+001°)
2.69800000000000e+003	(1.24237822060586e+002dB,-6.12727614315554e+001°)
2.69900000000000e+003	(1.24248885138399e+002dB,-6.12285972956008e+001°)
2.70000000000000e+003	(1.24260098056047e+002dB,-6.11860359919617e+001°)
2.70100000000000e+003	(1.24271456092295e+002dB,-6.11451000543768e+001°)
2.70200000000000e+003	(1.24282954425624e+002dB,-6.11058113066481e+001°)
2.70300000000000e+003	(1.24294588137193e+002dB,-6.10681908391698e+001°)
2.70400000000000e+003	(1.24306352213944e+002dB,-6.10322589860848e+001°)
2.70500000000000e+003	(1.24318241551851e+002dB,-6.09980353031184e+001°)
2.70600000000000e+003	(1.24330250959302e+002dB,-6.09655385461309e+001°)
2.70700000000000e+003	(1.24342375160620e+002dB,-6.09347866504272e+001°)
2.70800000000000e+003	(1.24354608799710e+002dB,-6.09057967108715e+001°)
2.70900000000000e+003	(1.24366946443828e+002dB,-6.08785849628345e+001°)
2.71000000000000e+003	(1.24379382587471e+002dB,-6.08531667640247e+001°)
2.71100000000000e+003	(1.24391911656381e+002dB,-6.08295565772250e+001°)
2.71200000000000e+003	(1.24404528011659e+002dB,-6.08077679539846e+001°)
2.71300000000000e+003	(1.24417225953972e+002dB,-6.07878135192871e+001°)
2.71400000000000e+003	(1.24429999727869e+002dB,-6.07697049572274e+001°)
2.71500000000000e+003	(1.24442843526174e+002dB,-6.07534529977341e+001°)
2.71600000000000e+003	(1.24455751494468e+002dB,-6.07390674043546e+001°)
2.71700000000000e+003	(1.24468717735649e+002dB,-6.07265569631374e+001°)
2.71800000000000e+003	(1.24481736314550e+002dB,-6.07159294726249e+001°)
2.71900000000000e+003	(1.24494801262637e+002dB,-6.07071917349835e+001°)
2.72000000000000e+003	(1.24507906582738e+002dB,-6.07003495482884e+001°)
2.72100000000000e+003	(1.24521046253840e+002dB,-6.06954076999766e+001°)
2.72200000000000e+003	(1.24534214235910e+002dB,-6.06923699614854e+001°)
2.72300000000000e+003	(1.24547404474758e+002dB,-6.06912390840856e+001°)
2.72400000000000e+003	(1.24560610906914e+002dB,-6.06920167959135e+001°)
2.72500000000000e+003	(1.24573827464528e+002dB,-6.06947038002196e+001°)
2.72600000000000e+003	(1.24587048080273e+002dB,-6.06992997748247e+001°)
2.72700000000000e+003	(1.24600266692251e+002dB,-6.07058033727922e+001°)
2.72800000000000e+003	(1.24613477248890e+002dB,-6.07142122243154e+001°)
2.72900000000000e+003	(1.24626673713823e+002dB,-6.07245229398100e+001°)
2.73000000000000e+003	(1.24639850070744e+002dB,-6.07367311142116e+001°)
2.73100000000000e+003	(1.24653000328235e+002dB,-6.07508313324694e+001°)
2.73200000000000e+003	(1.24666118524553e+002dB,-6.07668171762166e+001°)
2.73300000000000e+003	(1.24679198732361e+002dB,-6.07846812316145e+001°)
2.73400000000000e+003	(1.24692235063420e+002dB,-6.08044150983497e+001°)
2.73500000000000e+003	(1.24705221673208e+002dB,-6.08260093997612e+001°)
2.73600000000000e+003	(1.24718152765471e+002dB,-6.08494537940826e+001°)
2.73700000000000e+003	(1.24731022596702e+002dB,-6.08747369867787e+001°)
2.73800000000000e+003	(1.24743825480535e+002dB,-6.09018467439440e+001°)
2.73900000000000e+003	(1.24756555792047e+002dB,-6.09307699067370e+001°)
2.74000000000000e+003	(1.24769207971968e+002dB,-6.09614924068324e+001°)
2.74100000000000e+003	(1.24781776530786e+002dB,-6.09939992828387e+001°)
2.74200000000000e+003	(1.24794256052748e+002dB,-6.10282746976732e+001°)
2.74300000000000e+003	(1.24806641199738e+002dB,-6.10643019568415e+001°)
2.74400000000000e+003	(1.24818926715047e+002dB,-6.11020635275895e+001°)
2.74500000000000e+003	(1.24831107427015e+002dB,-6.11415410588986e+001°)
2.74600000000000e+003	(1.24843178252538e+002dB,-6.11827154022720e+001°)
2.74700000000000e+003	(1.24855134200450e+002dB,-6.12255666332805e+001°)
2.74800000000000e+003	(1.24866970374765e+002dB,-6.12700740738279e+001°)
2.74900000000000e+003	(1.24878681977773e+002dB,-6.13162163150801e+001°)
2.75000000000000e+003	(1.24890264312998e+002dB,-6.13639712410325e+001°)
2.75100000000000e+003	(1.24901712788003e+002dB,-6.14133160526596e+001°)
2.75200000000000e+003	(1.24913022917049e+002dB,-6.14642272926024e+001°)
2.75300000000000e+003	(1.24924190323591e+002dB,-6.15166808703512e+001°)
2.75400000000000e+003	(1.24935210742635e+002dB,-6.15706520878781e+001°)
2.75500000000000e+003	(1.24946080022918e+002dB,-6.16261156656714e+001°)
2.75600000000000e+003	(1.24956794128947e+002dB,-6.16830457691228e+001°)
2.75700000000000e+003	(1.24967349142868e+002dB,-6.17414160352238e+001°)
2.75800000000000e+003	(1.24977741266175e+002dB,-6.18011995995278e+001°)
2.75900000000000e+003	(1.24987966821266e+002dB,-6.18623691233240e+001°)
2.76000000000000e+003	(1.24998022252829e+002dB,-6.19248968209809e+001°)
2.76100000000000e+003	(1.25007904129069e+002dB,-6.19887544874149e+001°)
2.76200000000000e+003	(1.25017609142784e+002dB,-6.20539135256377e+001°)
2.76300000000000e+003	(1.25027134112270e+002dB,-6.21203449743347e+001°)
2.76400000000000e+003	(1.25036475982072e+002dB,-6.21880195354384e+001°)
2.76500000000000e+003	(1.25045631823585e+002dB,-6.22569076016424e+001°)
2.76600000000000e+003	(1.25054598835491e+002dB,-6.23269792838237e+001°)
2.76700000000000e+003	(1.25063374344050e+002dB,-6.23982044383269e+001°)
2.76800000000000e+003	(1.25071955803237e+002dB,-6.24705526940758e+001°)
2.76900000000000e+003	(1.25080340794736e+002dB,-6.25439934794601e+001°)
2.77000000000000e+003	(1.25088527027786e+002dB,-6.26184960489783e+001°)
2.77100000000000e+003	(1.25096512338883e+002dB,-6.26940295095848e+001°)
2.77200000000000e+003	(1.25104294691353e+002dB,-6.27705628467154e+001°)
