Freq.	-V(n001)/I(I1)
2.39400000000000e+003	1.01254379398786e+005,1.27253104766858e+005
2.39500000000000e+003	1.01319818975551e+005,1.27265518379654e+005
2.39600000000000e+003	1.01385257579974e+005,1.27277892158250e+005
2.39700000000000e+003	1.01450695185288e+005,1.27290226106876e+005
2.39800000000000e+003	1.01516131764728e+005,1.27302520229779e+005
2.39900000000000e+003	1.01581567291537e+005,1.27314774531228e+005
2.40000000000000e+003	1.01647001738961e+005,1.27326989015509e+005
2.40100000000000e+003	1.01712435080251e+005,1.27339163686927e+005
2.40200000000000e+003	1.01777867288664e+005,1.27351298549808e+005
2.40300000000000e+003	1.01843298337461e+005,1.27363393608495e+005
2.40400000000000e+003	1.01908728199907e+005,1.27375448867353e+005
2.40500000000000e+003	1.01974156849275e+005,1.27387464330763e+005
2.40600000000000e+003	1.02039584258841e+005,1.27399440003126e+005
2.40700000000000e+003	1.02105010401884e+005,1.27411375888865e+005
2.40800000000000e+003	1.02170435251693e+005,1.27423271992417e+005
2.40900000000000e+003	1.02235858781557e+005,1.27435128318243e+005
2.41000000000000e+003	1.02301280964773e+005,1.27446944870820e+005
2.41100000000000e+003	1.02366701774643e+005,1.27458721654646e+005
2.41200000000000e+003	1.02432121184472e+005,1.27470458674236e+005
2.41300000000000e+003	1.02497539167572e+005,1.27482155934126e+005
2.41400000000000e+003	1.02562955697260e+005,1.27493813438871e+005
2.41500000000000e+003	1.02628370746857e+005,1.27505431193043e+005
2.41600000000000e+003	1.02693784289689e+005,1.27517009201236e+005
2.41700000000000e+003	1.02759196299090e+005,1.27528547468062e+005
2.41800000000000e+003	1.02824606748396e+005,1.27540045998150e+005
2.41900000000000e+003	1.02890015610948e+005,1.27551504796151e+005
2.42000000000000e+003	1.02955422860095e+005,1.27562923866734e+005
2.42100000000000e+003	1.03020828469190e+005,1.27574303214587e+005
2.42200000000000e+003	1.03086232411589e+005,1.27585642844416e+005
2.42300000000000e+003	1.03151634660656e+005,1.27596942760949e+005
2.42400000000000e+003	1.03217035189759e+005,1.27608202968929e+005
2.42500000000000e+003	1.03282433972272e+005,1.27619423473122e+005
2.42600000000000e+003	1.03347830981574e+005,1.27630604278310e+005
2.42700000000000e+003	1.03413226191048e+005,1.27641745389295e+005
2.42800000000000e+003	1.03478619574084e+005,1.27652846810900e+005
2.42900000000000e+003	1.03544011104077e+005,1.27663908547963e+005
2.43000000000000e+003	1.03609400754427e+005,1.27674930605346e+005
2.43100000000000e+003	1.03674788498539e+005,1.27685912987924e+005
2.43200000000000e+003	1.03740174309823e+005,1.27696855700597e+005
2.43300000000000e+003	1.03805558161696e+005,1.27707758748281e+005
2.43400000000000e+003	1.03870940027580e+005,1.27718622135909e+005
2.43500000000000e+003	1.03936319880900e+005,1.27729445868438e+005
2.43600000000000e+003	1.04001697695090e+005,1.27740229950841e+005
2.43700000000000e+003	1.04067073443588e+005,1.27750974388109e+005
2.43800000000000e+003	1.04132447099835e+005,1.27761679185253e+005
2.43900000000000e+003	1.04197818637281e+005,1.27772344347305e+005
2.44000000000000e+003	1.04263188029381e+005,1.27782969879312e+005
2.44100000000000e+003	1.04328555249592e+005,1.27793555786344e+005
2.44200000000000e+003	1.04393920271381e+005,1.27804102073487e+005
2.44300000000000e+003	1.04459283068218e+005,1.27814608745848e+005
2.44400000000000e+003	1.04524643613579e+005,1.27825075808551e+005
2.44500000000000e+003	1.04590001880946e+005,1.27835503266740e+005
2.44600000000000e+003	1.04655357843806e+005,1.27845891125578e+005
2.44700000000000e+003	1.04720711475651e+005,1.27856239390247e+005
2.44800000000000e+003	1.04786062749980e+005,1.27866548065947e+005
2.44900000000000e+003	1.04851411640297e+005,1.27876817157899e+005
2.45000000000000e+003	1.04916758120111e+005,1.27887046671340e+005
2.45100000000000e+003	1.04982102162938e+005,1.27897236611528e+005
2.45200000000000e+003	1.05047443742298e+005,1.27907386983739e+005
2.45300000000000e+003	1.05112782831718e+005,1.27917497793268e+005
2.45400000000000e+003	1.05178119404729e+005,1.27927569045431e+005
2.45500000000000e+003	1.05243453434870e+005,1.27937600745558e+005
2.45600000000000e+003	1.05308784895684e+005,1.27947592899004e+005
2.45700000000000e+003	1.05374113760720e+005,1.27957545511137e+005
2.45800000000000e+003	1.05439440003533e+005,1.27967458587348e+005
2.45900000000000e+003	1.05504763597684e+005,1.27977332133044e+005
2.46000000000000e+003	1.05570084516740e+005,1.27987166153655e+005
2.46100000000000e+003	1.05635402734271e+005,1.27996960654625e+005
2.46200000000000e+003	1.05700718223857e+005,1.28006715641419e+005
2.46300000000000e+003	1.05766030959081e+005,1.28016431119521e+005
2.46400000000000e+003	1.05831340913532e+005,1.28026107094435e+005
2.46500000000000e+003	1.05896648060806e+005,1.28035743571681e+005
2.46600000000000e+003	1.05961952374504e+005,1.28045340556800e+005
2.46700000000000e+003	1.06027253828234e+005,1.28054898055351e+005
2.46800000000000e+003	1.06092552395607e+005,1.28064416072912e+005
2.46900000000000e+003	1.06157848050244e+005,1.28073894615079e+005
2.47000000000000e+003	1.06223140765768e+005,1.28083333687469e+005
2.47100000000000e+003	1.06288430515810e+005,1.28092733295715e+005
2.47200000000000e+003	1.06353717274007e+005,1.28102093445470e+005
2.47300000000000e+003	1.06419001014001e+005,1.28111414142407e+005
2.47400000000000e+003	1.06484281709440e+005,1.28120695392217e+005
2.47500000000000e+003	1.06549559333979e+005,1.28129937200607e+005
2.47600000000000e+003	1.06614833861279e+005,1.28139139573308e+005
2.47700000000000e+003	1.06680105265005e+005,1.28148302516065e+005
2.47800000000000e+003	1.06745373518830e+005,1.28157426034645e+005
2.47900000000000e+003	1.06810638596432e+005,1.28166510134832e+005
2.48000000000000e+003	1.06875900471495e+005,1.28175554822429e+005
2.48100000000000e+003	1.06941159117711e+005,1.28184560103258e+005
2.48200000000000e+003	1.07006414508775e+005,1.28193525983160e+005
2.48300000000000e+003	1.07071666618390e+005,1.28202452467995e+005
2.48400000000000e+003	1.07136915420266e+005,1.28211339563640e+005
2.48500000000000e+003	1.07202160888115e+005,1.28220187275992e+005
2.48600000000000e+003	1.07267402995660e+005,1.28228995610966e+005
2.48700000000000e+003	1.07332641716627e+005,1.28237764574498e+005
2.48800000000000e+003	1.07397877024750e+005,1.28246494172540e+005
2.48900000000000e+003	1.07463108893768e+005,1.28255184411063e+005
2.49000000000000e+003	1.07528337297426e+005,1.28263835296058e+005
2.49100000000000e+003	1.07593562209475e+005,1.28272446833534e+005
2.49200000000000e+003	1.07658783603675e+005,1.28281019029519e+005
2.49300000000000e+003	1.07724001453789e+005,1.28289551890058e+005
2.49400000000000e+003	1.07789215733587e+005,1.28298045421218e+005
2.49500000000000e+003	1.07854426416846e+005,1.28306499629081e+005
2.49600000000000e+003	1.07919633477348e+005,1.28314914519750e+005
2.49700000000000e+003	1.07984836888883e+005,1.28323290099346e+005
2.49800000000000e+003	1.08050036625246e+005,1.28331626374008e+005
2.49900000000000e+003	1.08115232660239e+005,1.28339923349894e+005
2.50000000000000e+003	1.08180424967670e+005,1.28348181033182e+005
2.50100000000000e+003	1.08245613521352e+005,1.28356399430067e+005
2.50200000000000e+003	1.08310798295107e+005,1.28364578546763e+005
2.50300000000000e+003	1.08375979262762e+005,1.28372718389503e+005
2.50400000000000e+003	1.08441156398150e+005,1.28380818964537e+005
2.50500000000000e+003	1.08506329675111e+005,1.28388880278137e+005
2.50600000000000e+003	1.08571499067490e+005,1.28396902336589e+005
2.50700000000000e+003	1.08636664549141e+005,1.28404885146202e+005
2.50800000000000e+003	1.08701826093922e+005,1.28412828713300e+005
2.50900000000000e+003	1.08766983675699e+005,1.28420733044229e+005
2.51000000000000e+003	1.08832137268344e+005,1.28428598145350e+005
2.51100000000000e+003	1.08897286845735e+005,1.28436424023046e+005
2.51200000000000e+003	1.08962432381756e+005,1.28444210683715e+005
2.51300000000000e+003	1.09027573850300e+005,1.28451958133777e+005
2.51400000000000e+003	1.09092711225264e+005,1.28459666379669e+005
2.51500000000000e+003	1.09157844480551e+005,1.28467335427845e+005
2.51600000000000e+003	1.09222973590074e+005,1.28474965284780e+005
2.51700000000000e+003	1.09288098527750e+005,1.28482555956966e+005
2.51800000000000e+003	1.09353219267502e+005,1.28490107450915e+005
2.51900000000000e+003	1.09418335783260e+005,1.28497619773156e+005
2.52000000000000e+003	1.09483448048963e+005,1.28505092930237e+005
2.52100000000000e+003	1.09548556038554e+005,1.28512526928725e+005
2.52200000000000e+003	1.09613659725983e+005,1.28519921775204e+005
2.52300000000000e+003	1.09678759085208e+005,1.28527277476278e+005
2.52400000000000e+003	1.09743854090191e+005,1.28534594038570e+005
2.52500000000000e+003	1.09808944714903e+005,1.28541871468719e+005
2.52600000000000e+003	1.09874030933321e+005,1.28549109773385e+005
2.52700000000000e+003	1.09939112719429e+005,1.28556308959245e+005
2.52800000000000e+003	1.10004190047217e+005,1.28563469032995e+005
2.52900000000000e+003	1.10069262890682e+005,1.28570590001350e+005
2.53000000000000e+003	1.10134331223828e+005,1.28577671871041e+005
2.53100000000000e+003	1.10199395020666e+005,1.28584714648820e+005
2.53200000000000e+003	1.10264454255212e+005,1.28591718341457e+005
2.53300000000000e+003	1.10329508901490e+005,1.28598682955740e+005
2.53400000000000e+003	1.10394558933533e+005,1.28605608498476e+005
2.53500000000000e+003	1.10459604325376e+005,1.28612494976488e+005
2.53600000000000e+003	1.10524645051065e+005,1.28619342396621e+005
2.53700000000000e+003	1.10589681084651e+005,1.28626150765736e+005
2.53800000000000e+003	1.10654712400192e+005,1.28632920090713e+005
2.53900000000000e+003	1.10719738971753e+005,1.28639650378450e+005
2.54000000000000e+003	1.10784760773406e+005,1.28646341635865e+005
2.54100000000000e+003	1.10849777779229e+005,1.28652993869892e+005
2.54200000000000e+003	1.10914789963308e+005,1.28659607087486e+005
2.54300000000000e+003	1.10979797299735e+005,1.28666181295617e+005
2.54400000000000e+003	1.11044799762610e+005,1.28672716501277e+005
2.54500000000000e+003	1.11109797326039e+005,1.28679212711473e+005
2.54600000000000e+003	1.11174789964136e+005,1.28685669933233e+005
2.54700000000000e+003	1.11239777651021e+005,1.28692088173603e+005
2.54800000000000e+003	1.11304760360820e+005,1.28698467439644e+005
2.54900000000000e+003	1.11369738067669e+005,1.28704807738441e+005
2.55000000000000e+003	1.11434710745708e+005,1.28711109077092e+005
2.55100000000000e+003	1.11499678369085e+005,1.28717371462716e+005
2.55200000000000e+003	1.11564640911956e+005,1.28723594902451e+005
2.55300000000000e+003	1.11629598348483e+005,1.28729779403450e+005
2.55400000000000e+003	1.11694550652836e+005,1.28735924972888e+005
2.55500000000000e+003	1.11759497799190e+005,1.28742031617957e+005
2.55600000000000e+003	1.11824439761730e+005,1.28748099345866e+005
2.55700000000000e+003	1.11889376514645e+005,1.28754128163843e+005
2.55800000000000e+003	1.11954308032134e+005,1.28760118079136e+005
2.55900000000000e+003	1.12019234288402e+005,1.28766069099008e+005
2.56000000000000e+003	1.12084155257660e+005,1.28771981230743e+005
2.56100000000000e+003	1.12149070914127e+005,1.28777854481641e+005
2.56200000000000e+003	1.12213981232030e+005,1.28783688859024e+005
2.56300000000000e+003	1.12278886185602e+005,1.28789484370227e+005
2.56400000000000e+003	1.12343785749084e+005,1.28795241022607e+005
2.56500000000000e+003	1.12408679896724e+005,1.28800958823538e+005
2.56600000000000e+003	1.12473568602776e+005,1.28806637780413e+005
2.56700000000000e+003	1.12538451841503e+005,1.28812277900642e+005
2.56800000000000e+003	1.12603329587175e+005,1.28817879191653e+005
2.56900000000000e+003	1.12668201814069e+005,1.28823441660894e+005
2.57000000000000e+003	1.12733068496467e+005,1.28828965315830e+005
2.57100000000000e+003	1.12797929608663e+005,1.28834450163943e+005
2.57200000000000e+003	1.12862785124954e+005,1.28839896212736e+005
2.57300000000000e+003	1.12927635019646e+005,1.28845303469727e+005
2.57400000000000e+003	1.12992479267053e+005,1.28850671942456e+005
2.57500000000000e+003	1.13057317841496e+005,1.28856001638476e+005
2.57600000000000e+003	1.13122150717301e+005,1.28861292565364e+005
2.57700000000000e+003	1.13186977868806e+005,1.28866544730710e+005
2.57800000000000e+003	1.13251799270351e+005,1.28871758142125e+005
2.57900000000000e+003	1.13316614896289e+005,1.28876932807237e+005
2.58000000000000e+003	1.13381424720975e+005,1.28882068733693e+005
2.58100000000000e+003	1.13446228718776e+005,1.28887165929157e+005
2.58200000000000e+003	1.13511026864062e+005,1.28892224401313e+005
2.58300000000000e+003	1.13575819131216e+005,1.28897244157860e+005
2.58400000000000e+003	1.13640605494622e+005,1.28902225206519e+005
2.58500000000000e+003	1.13705385928677e+005,1.28907167555025e+005
2.58600000000000e+003	1.13770160407783e+005,1.28912071211134e+005
2.58700000000000e+003	1.13834928906349e+005,1.28916936182619e+005
2.58800000000000e+003	1.13899691398792e+005,1.28921762477271e+005
2.58900000000000e+003	1.13964447859538e+005,1.28926550102899e+005
2.59000000000000e+003	1.14029198263019e+005,1.28931299067330e+005
2.59100000000000e+003	1.14093942583675e+005,1.28936009378411e+005
2.59200000000000e+003	1.14158680795952e+005,1.28940681044003e+005
2.59300000000000e+003	1.14223412874307e+005,1.28945314071989e+005
2.59400000000000e+003	1.14288138793202e+005,1.28949908470267e+005
2.59500000000000e+003	1.14352858527107e+005,1.28954464246756e+005
2.59600000000000e+003	1.14417572050500e+005,1.28958981409389e+005
2.59700000000000e+003	1.14482279337866e+005,1.28963459966122e+005
2.59800000000000e+003	1.14546980363699e+005,1.28967899924925e+005
2.59900000000000e+003	1.14611675102499e+005,1.28972301293786e+005
2.60000000000000e+003	1.14676363528776e+005,1.28976664080715e+005
2.60100000000000e+003	1.14741045617044e+005,1.28980988293735e+005
2.60200000000000e+003	1.14805721341829e+005,1.28985273940891e+005
2.60300000000000e+003	1.14870390677661e+005,1.28989521030242e+005
2.60400000000000e+003	1.14935053599080e+005,1.28993729569869e+005
2.60500000000000e+003	1.14999710080634e+005,1.28997899567868e+005
2.60600000000000e+003	1.15064360096876e+005,1.29002031032355e+005
2.60700000000000e+003	1.15129003622369e+005,1.29006123971461e+005
2.60800000000000e+003	1.15193640631685e+005,1.29010178393339e+005
2.60900000000000e+003	1.15258271099400e+005,1.29014194306156e+005
2.61000000000000e+003	1.15322895000101e+005,1.29018171718099e+005
2.61100000000000e+003	1.15387512308383e+005,1.29022110637373e+005
2.61200000000000e+003	1.15452122998845e+005,1.29026011072201e+005
2.61300000000000e+003	1.15516727046099e+005,1.29029873030821e+005
2.61400000000000e+003	1.15581324424760e+005,1.29033696521493e+005
2.61500000000000e+003	1.15645915109456e+005,1.29037481552493e+005
2.61600000000000e+003	1.15710499074817e+005,1.29041228132114e+005
2.61700000000000e+003	1.15775076295487e+005,1.29044936268668e+005
2.61800000000000e+003	1.15839646746112e+005,1.29048605970484e+005
2.61900000000000e+003	1.15904210401352e+005,1.29052237245911e+005
2.62000000000000e+003	1.15968767235869e+005,1.29055830103313e+005
2.62100000000000e+003	1.16033317224337e+005,1.29059384551073e+005
2.62200000000000e+003	1.16097860341437e+005,1.29062900597592e+005
2.62300000000000e+003	1.16162396561857e+005,1.29066378251289e+005
2.62400000000000e+003	1.16226925860294e+005,1.29069817520600e+005
2.62500000000000e+003	1.16291448211453e+005,1.29073218413979e+005
2.62600000000000e+003	1.16355963590045e+005,1.29076580939899e+005
2.62700000000000e+003	1.16420471970794e+005,1.29079905106849e+005
2.62800000000000e+003	1.16484973328425e+005,1.29083190923337e+005
2.62900000000000e+003	1.16549467637678e+005,1.29086438397888e+005
2.63000000000000e+003	1.16613954873296e+005,1.29089647539045e+005
2.63100000000000e+003	1.16678435010033e+005,1.29092818355370e+005
2.63200000000000e+003	1.16742908022650e+005,1.29095950855440e+005
2.63300000000000e+003	1.16807373885916e+005,1.29099045047852e+005
2.63400000000000e+003	1.16871832574607e+005,1.29102100941220e+005
2.63500000000000e+003	1.16936284063511e+005,1.29105118544175e+005
2.63600000000000e+003	1.17000728327420e+005,1.29108097865368e+005
2.63700000000000e+003	1.17065165341136e+005,1.29111038913466e+005
2.63800000000000e+003	1.17129595079470e+005,1.29113941697152e+005
2.63900000000000e+003	1.17194017517238e+005,1.29116806225130e+005
2.64000000000000e+003	1.17258432629269e+005,1.29119632506121e+005
2.64100000000000e+003	1.17322840390395e+005,1.29122420548861e+005
2.64200000000000e+003	1.17387240775461e+005,1.29125170362107e+005
2.64300000000000e+003	1.17451633759317e+005,1.29127881954631e+005
2.64400000000000e+003	1.17516019316822e+005,1.29130555335225e+005
2.64500000000000e+003	1.17580397422844e+005,1.29133190512697e+005
2.64600000000000e+003	1.17644768052259e+005,1.29135787495873e+005
2.64700000000000e+003	1.17709131179951e+005,1.29138346293597e+005
2.64800000000000e+003	1.17773486780813e+005,1.29140866914731e+005
2.64900000000000e+003	1.17837834829744e+005,1.29143349368153e+005
2.65000000000000e+003	1.17902175301655e+005,1.29145793662760e+005
2.65100000000000e+003	1.17966508171463e+005,1.29148199807466e+005
2.65200000000000e+003	1.18030833414094e+005,1.29150567811204e+005
2.65300000000000e+003	1.18095151004481e+005,1.29152897682921e+005
2.65400000000000e+003	1.18159460917568e+005,1.29155189431586e+005
2.65500000000000e+003	1.18223763128305e+005,1.29157443066183e+005
2.65600000000000e+003	1.18288057611651e+005,1.29159658595714e+005
2.65700000000000e+003	1.18352344342576e+005,1.29161836029199e+005
2.65800000000000e+003	1.18416623296054e+005,1.29163975375674e+005
2.65900000000000e+003	1.18480894447071e+005,1.29166076644195e+005
2.66000000000000e+003	1.18545157770619e+005,1.29168139843834e+005
2.66100000000000e+003	1.18609413241701e+005,1.29170164983680e+005
2.66200000000000e+003	1.18673660835326e+005,1.29172152072841e+005
2.66300000000000e+003	1.18737900526513e+005,1.29174101120441e+005
2.66400000000000e+003	1.18802132290289e+005,1.29176012135623e+005
2.66500000000000e+003	1.18866356101691e+005,1.29177885127546e+005
2.66600000000000e+003	1.18930571935761e+005,1.29179720105389e+005
2.66700000000000e+003	1.18994779767554e+005,1.29181517078345e+005
2.66800000000000e+003	1.19058979572129e+005,1.29183276055626e+005
2.66900000000000e+003	1.19123171324558e+005,1.29184997046463e+005
2.67000000000000e+003	1.19187354999919e+005,1.29186680060103e+005
2.67100000000000e+003	1.19251530573298e+005,1.29188325105809e+005
2.67200000000000e+003	1.19315698019792e+005,1.29189932192864e+005
2.67300000000000e+003	1.19379857314504e+005,1.29191501330568e+005
2.67400000000000e+003	1.19444008432549e+005,1.29193032528236e+005
2.67500000000000e+003	1.19508151349047e+005,1.29194525795204e+005
2.67600000000000e+003	1.19572286039129e+005,1.29195981140823e+005
2.67700000000000e+003	1.19636412477934e+005,1.29197398574462e+005
2.67800000000000e+003	1.19700530640609e+005,1.29198778105507e+005
2.67900000000000e+003	1.19764640502312e+005,1.29200119743362e+005
2.68000000000000e+003	1.19828742038207e+005,1.29201423497449e+005
2.68100000000000e+003	1.19892835223468e+005,1.29202689377206e+005
2.68200000000000e+003	1.19956920033277e+005,1.29203917392088e+005
2.68300000000000e+003	1.20020996442827e+005,1.29205107551569e+005
2.68400000000000e+003	1.20085064427317e+005,1.29206259865140e+005
2.68500000000000e+003	1.20149123961956e+005,1.29207374342308e+005
2.68600000000000e+003	1.20213175021962e+005,1.29208450992598e+005
2.68700000000000e+003	1.20277217582561e+005,1.29209489825554e+005
2.68800000000000e+003	1.20341251618990e+005,1.29210490850735e+005
2.68900000000000e+003	1.20405277106491e+005,1.29211454077718e+005
2.69000000000000e+003	1.20469294020319e+005,1.29212379516097e+005
2.69100000000000e+003	1.20533302335734e+005,1.29213267175485e+005
2.69200000000000e+003	1.20597302028008e+005,1.29214117065509e+005
2.69300000000000e+003	1.20661293072421e+005,1.29214929195818e+005
2.69400000000000e+003	1.20725275444261e+005,1.29215703576073e+005
2.69500000000000e+003	1.20789249118826e+005,1.29216440215956e+005
2.69600000000000e+003	1.20853214071421e+005,1.29217139125165e+005
2.69700000000000e+003	1.20917170277363e+005,1.29217800313414e+005
2.69800000000000e+003	1.20981117711976e+005,1.29218423790438e+005
2.69900000000000e+003	1.21045056350592e+005,1.29219009565984e+005
2.70000000000000e+003	1.21108986168555e+005,1.29219557649821e+005
2.70100000000000e+003	1.21172907141215e+005,1.29220068051731e+005
2.70200000000000e+003	1.21236819243933e+005,1.29220540781517e+005
2.70300000000000e+003	1.21300722452078e+005,1.29220975848997e+005
2.70400000000000e+003	1.21364616741027e+005,1.29221373264007e+005
2.70500000000000e+003	1.21428502086170e+005,1.29221733036399e+005
2.70600000000000e+003	1.21492378462901e+005,1.29222055176043e+005
2.70700000000000e+003	1.21556245846626e+005,1.29222339692827e+005
2.70800000000000e+003	1.21620104212761e+005,1.29222586596655e+005
2.70900000000000e+003	1.21683953536727e+005,1.29222795897448e+005
2.71000000000000e+003	1.21747793793959e+005,1.29222967605145e+005
2.71100000000000e+003	1.21811624959898e+005,1.29223101729701e+005
2.71200000000000e+003	1.21875447009994e+005,1.29223198281090e+005
2.71300000000000e+003	1.21939259919708e+005,1.29223257269300e+005
2.71400000000000e+003	1.22003063664510e+005,1.29223278704340e+005
2.71500000000000e+003	1.22066858219877e+005,1.29223262596233e+005
2.71600000000000e+003	1.22130643561298e+005,1.29223208955020e+005
2.71700000000000e+003	1.22194419664268e+005,1.29223117790760e+005
2.71800000000000e+003	1.22258186504294e+005,1.29222989113527e+005
2.71900000000000e+003	1.22321944056891e+005,1.29222822933415e+005
2.72000000000000e+003	1.22385692297584e+005,1.29222619260532e+005
2.72100000000000e+003	1.22449431201905e+005,1.29222378105005e+005
2.72200000000000e+003	1.22513160745399e+005,1.29222099476978e+005
2.72300000000000e+003	1.22576880903617e+005,1.29221783386610e+005
2.72400000000000e+003	1.22640591652121e+005,1.29221429844080e+005
2.72500000000000e+003	1.22704292966481e+005,1.29221038859582e+005
2.72600000000000e+003	1.22767984822277e+005,1.29220610443326e+005
2.72700000000000e+003	1.22831667195100e+005,1.29220144605543e+005
2.72800000000000e+003	1.22895340060546e+005,1.29219641356477e+005
2.72900000000000e+003	1.22959003394226e+005,1.29219100706390e+005
2.73000000000000e+003	1.23022657171755e+005,1.29218522665562e+005
2.73100000000000e+003	1.23086301368761e+005,1.29217907244290e+005
2.73200000000000e+003	1.23149935960879e+005,1.29217254452886e+005
2.73300000000000e+003	1.23213560923756e+005,1.29216564301681e+005
2.73400000000000e+003	1.23277176233046e+005,1.29215836801021e+005
2.73500000000000e+003	1.23340781864414e+005,1.29215071961272e+005
2.73600000000000e+003	1.23404377793533e+005,1.29214269792813e+005
2.73700000000000e+003	1.23467963996086e+005,1.29213430306043e+005
2.73800000000000e+003	1.23531540447766e+005,1.29212553511377e+005
2.73900000000000e+003	1.23595107124276e+005,1.29211639419246e+005
2.74000000000000e+003	1.23658664001326e+005,1.29210688040098e+005
2.74100000000000e+003	1.23722211054639e+005,1.29209699384399e+005
2.74200000000000e+003	1.23785748259943e+005,1.29208673462632e+005
2.74300000000000e+003	1.23849275592981e+005,1.29207610285295e+005
2.74400000000000e+003	1.23912793029500e+005,1.29206509862904e+005
2.74500000000000e+003	1.23976300545261e+005,1.29205372205992e+005
2.74600000000000e+003	1.24039798116032e+005,1.29204197325109e+005
2.74700000000000e+003	1.24103285717592e+005,1.29202985230821e+005
2.74800000000000e+003	1.24166763325727e+005,1.29201735933711e+005
2.74900000000000e+003	1.24230230916236e+005,1.29200449444379e+005
2.75000000000000e+003	1.24293688464926e+005,1.29199125773443e+005
2.75100000000000e+003	1.24357135947613e+005,1.29197764931535e+005
2.75200000000000e+003	1.24420573340124e+005,1.29196366929306e+005
2.75300000000000e+003	1.24484000618294e+005,1.29194931777423e+005
2.75400000000000e+003	1.24547417757969e+005,1.29193459486570e+005
2.75500000000000e+003	1.24610824735005e+005,1.29191950067448e+005
2.75600000000000e+003	1.24674221525265e+005,1.29190403530774e+005
2.75700000000000e+003	1.24737608104626e+005,1.29188819887282e+005
2.75800000000000e+003	1.24800984448970e+005,1.29187199147722e+005
2.75900000000000e+003	1.24864350534193e+005,1.29185541322863e+005
2.76000000000000e+003	1.24927706336197e+005,1.29183846423489e+005
2.76100000000000e+003	1.24991051830896e+005,1.29182114460400e+005
2.76200000000000e+003	1.25054386994214e+005,1.29180345444414e+005
2.76300000000000e+003	1.25117711802083e+005,1.29178539386366e+005
2.76400000000000e+003	1.25181026230447e+005,1.29176696297106e+005
2.76500000000000e+003	1.25244330255257e+005,1.29174816187502e+005
2.76600000000000e+003	1.25307623852476e+005,1.29172899068438e+005
2.76700000000000e+003	1.25370906998076e+005,1.29170944950815e+005
2.76800000000000e+003	1.25434179668038e+005,1.29168953845551e+005
2.76900000000000e+003	1.25497441838356e+005,1.29166925763580e+005
2.77000000000000e+003	1.25560693485030e+005,1.29164860715852e+005
2.77100000000000e+003	1.25623934584072e+005,1.29162758713335e+005
2.77200000000000e+003	1.25687165111503e+005,1.29160619767013e+005
2.77300000000000e+003	1.25750385043354e+005,1.29158443887886e+005
2.77400000000000e+003	1.25813594355667e+005,1.29156231086972e+005
2.77500000000000e+003	1.25876793024493e+005,1.29153981375305e+005
2.77600000000000e+003	1.25939981025892e+005,1.29151694763933e+005
2.77700000000000e+003	1.26003158335935e+005,1.29149371263925e+005
2.77800000000000e+003	1.26066324930704e+005,1.29147010886364e+005
2.77900000000000e+003	1.26129480786288e+005,1.29144613642350e+005
2.78000000000000e+003	1.26192625878789e+005,1.29142179542998e+005
2.78100000000000e+003	1.26255760184318e+005,1.29139708599443e+005
2.78200000000000e+003	1.26318883678994e+005,1.29137200822833e+005
2.78300000000000e+003	1.26381996338950e+005,1.29134656224334e+005
2.78400000000000e+003	1.26445098140324e+005,1.29132074815129e+005
2.78500000000000e+003	1.26508189059270e+005,1.29129456606417e+005
2.78600000000000e+003	1.26571269071946e+005,1.29126801609412e+005
2.78700000000000e+003	1.26634338154524e+005,1.29124109835348e+005
2.78800000000000e+003	1.26697396283185e+005,1.29121381295472e+005
2.78900000000000e+003	1.26760443434119e+005,1.29118616001049e+005
2.79000000000000e+003	1.26823479583529e+005,1.29115813963360e+005
2.79100000000000e+003	1.26886504707624e+005,1.29112975193703e+005
2.79200000000000e+003	1.26949518782626e+005,1.29110099703392e+005
2.79300000000000e+003	1.27012521784767e+005,1.29107187503757e+005
2.79400000000000e+003	1.27075513690289e+005,1.29104238606145e+005
2.79500000000000e+003	1.27138494475442e+005,1.29101253021919e+005
2.79600000000000e+003	1.27201464116488e+005,1.29098230762459e+005
2.79700000000000e+003	1.27264422589700e+005,1.29095171839161e+005
2.79800000000000e+003	1.27327369871360e+005,1.29092076263437e+005
2.79900000000000e+003	1.27390305937761e+005,1.29088944046716e+005
2.80000000000000e+003	1.27453230765203e+005,1.29085775200443e+005
2.80100000000000e+003	1.27516144330002e+005,1.29082569736079e+005
2.80200000000000e+003	1.27579046608479e+005,1.29079327665102e+005
2.80300000000000e+003	1.27641937576968e+005,1.29076048999006e+005
2.80400000000000e+003	1.27704817211812e+005,1.29072733749301e+005
2.80500000000000e+003	1.27767685489365e+005,1.29069381927514e+005
2.80600000000000e+003	1.27830542385992e+005,1.29065993545188e+005
2.80700000000000e+003	1.27893387878066e+005,1.29062568613882e+005
2.80800000000000e+003	1.27956221941972e+005,1.29059107145171e+005
2.80900000000000e+003	1.28019044554106e+005,1.29055609150647e+005
2.81000000000000e+003	1.28081855690872e+005,1.29052074641919e+005
2.81100000000000e+003	1.28144655328686e+005,1.29048503630609e+005
2.81200000000000e+003	1.28207443443974e+005,1.29044896128360e+005
2.81300000000000e+003	1.28270220013173e+005,1.29041252146826e+005
2.81400000000000e+003	1.28332985012728e+005,1.29037571697682e+005
2.81500000000000e+003	1.28395738419099e+005,1.29033854792617e+005
2.81600000000000e+003	1.28458480208750e+005,1.29030101443334e+005
